,days_until_funded,funded_amount,terms_disbursal_amount,loan_amount,repayment_term,contains_old,contains_improve,contains_help,contains_buy,contains_loan,negative_sentiment,positive_sentiment,overall_positive,description_length,is_female,is_bulgaria,is_iraq,is_zambia,is_thailand,is_health,is_ed,is_arts,is_agriculture,is_food,is_housing,african,asian,north_american,south_american,european,paid,refunded,defaulted,in_repayment
167,20,1100,1100.0,1100,14,0,0,0,0,1,3,6,1,110,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
168,22,500,500.0,500,14,0,0,0,0,0,2,5,1,173,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
169,21,700,700.0,700,14,0,0,0,1,1,6,3,0,166,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
170,3,225,225.0,225,12,0,0,1,1,1,3,3,0,121,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
171,1,225,225.0,225,12,1,0,0,0,1,2,8,1,137,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
172,2,300,300.0,300,12,1,0,0,0,1,1,6,1,141,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
173,20,0,800.0,800,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
174,16,0,700.0,700,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
175,9,0,800.0,800,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
176,1,0,1000.0,1000,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
177,5,0,650.0,650,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
178,15,0,600.0,600,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
179,9,0,500.0,500,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
180,20,0,700.0,700,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
181,24,0,1000.0,1000,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
182,20,0,1000.0,1000,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
183,19,0,800.0,800,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
184,9,0,600.0,600,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
185,6,600,600.0,600,13,1,0,0,0,0,1,4,1,81,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
186,2,250,250.0,250,13,1,1,0,0,0,1,4,1,136,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
187,5,275,275.0,275,13,1,0,0,0,0,1,4,1,63,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
188,3,275,275.0,275,13,0,0,0,0,0,1,2,1,62,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
189,2,275,275.0,275,13,1,0,0,0,0,1,2,1,50,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
190,4,275,275.0,275,13,1,0,0,0,0,1,4,1,87,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
191,5,275,275.0,275,13,1,0,0,0,0,1,4,1,74,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
192,3,275,275.0,275,13,1,0,0,0,0,2,3,1,64,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
193,2,275,275.0,275,13,1,0,0,0,0,1,4,1,74,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
194,2,300,300.0,300,13,1,0,0,1,0,2,4,1,91,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
195,1,300,300.0,300,13,1,0,1,0,1,2,7,1,105,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
196,4,450,450.0,450,13,0,0,0,1,1,4,2,0,184,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
197,29,550,550.0,550,15,1,0,0,1,1,5,5,0,175,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
198,10,600,600.0,600,15,1,1,0,0,1,5,3,0,215,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
199,18,1000,1000.0,1000,14,1,0,1,0,0,1,6,1,174,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
200,10,500,500.0,500,14,0,0,0,1,1,6,2,0,142,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
201,10,500,500.0,500,14,0,0,1,0,1,5,4,0,141,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
202,8,600,600.0,600,10,1,1,0,1,0,6,5,0,203,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
203,4,375,375.0,375,10,1,0,0,1,1,6,5,0,166,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
204,5,475,475.0,475,8,1,1,1,1,1,5,5,0,123,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
205,10,475,475.0,475,9,1,0,0,1,1,6,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
206,1,375,375.0,375,8,1,0,0,1,1,4,4,0,191,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
207,7,475,475.0,475,9,1,1,0,1,1,5,4,0,208,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
208,2,450,450.0,450,14,1,0,0,0,1,4,4,0,303,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
209,3,400,400.0,400,14,0,0,0,0,1,3,2,0,197,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
210,1,400,400.0,400,15,1,0,1,0,1,2,5,1,279,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
211,4,450,450.0,450,14,1,1,0,0,1,5,2,0,204,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
212,6,450,450.0,450,14,0,0,0,0,1,5,4,0,298,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
213,7,450,450.0,450,14,0,1,0,0,1,5,2,0,248,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
214,7,450,450.0,450,14,0,1,0,0,1,4,2,0,311,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
215,4,275,275.0,275,14,0,1,1,0,1,4,5,1,236,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
216,1,300,300.0,300,15,0,0,1,0,0,3,3,0,161,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
217,4,500,500.0,500,14,0,0,0,0,1,5,4,0,146,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
218,4,500,500.0,500,3,0,0,0,0,1,5,3,0,175,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
219,19,500,500.0,500,13,0,0,0,0,0,2,3,1,157,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
220,16,500,500.0,500,15,1,0,0,0,1,4,5,1,159,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
221,2,225,225.0,225,12,1,1,0,0,0,3,4,1,109,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
222,1,150,150.0,150,12,1,0,1,1,1,2,4,1,96,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
223,1,125,125.0,125,12,1,0,0,0,0,1,4,1,113,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
224,7,0,450.0,450,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
225,2,225,225.0,225,12,1,0,0,1,0,3,4,1,120,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
226,5,300,300.0,300,12,0,0,0,1,0,2,2,0,111,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
227,1,300,300.0,300,12,1,0,0,1,0,4,6,1,151,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
228,4,0,150.0,150,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
229,3,750,750.0,750,8,0,1,0,1,0,3,3,0,138,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
230,14,950,950.0,950,9,0,0,0,1,1,4,4,0,133,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
231,11,950,950.0,950,9,0,0,0,1,1,2,2,0,106,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
232,14,950,950.0,950,9,0,0,0,0,0,2,3,1,82,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
233,13,500,500.0,500,15,0,0,0,0,1,4,4,0,198,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
234,16,500,500.0,500,15,0,1,0,1,0,4,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
235,7,300,300.0,300,14,0,1,0,1,1,4,1,0,178,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
236,14,300,300.0,300,15,1,1,0,0,0,4,5,1,165,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
237,6,500,500.0,500,14,0,0,0,0,1,3,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
238,0,750,750.0,750,8,1,0,1,1,0,2,6,1,135,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
239,9,0,500.0,500,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
240,9,0,500.0,500,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
241,7,0,500.0,500,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
242,5,0,500.0,500,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
243,11,0,500.0,500,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
244,9,0,500.0,500,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
245,7,0,500.0,500,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
246,9,0,500.0,500,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
247,7,0,500.0,500,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
248,10,0,500.0,500,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
249,10,0,500.0,500,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
250,2,600,600.0,600,13,1,1,0,1,0,3,5,1,99,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
251,3,600,600.0,600,13,1,0,0,0,0,2,3,1,89,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
252,4,600,600.0,600,13,1,0,0,0,0,1,5,1,72,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
253,2,600,600.0,600,13,1,0,0,0,0,0,4,1,69,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
254,2,600,600.0,600,13,1,0,0,1,1,2,4,1,100,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
255,2,600,600.0,600,13,1,0,0,0,0,0,5,1,77,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
256,2,600,600.0,600,13,1,0,0,0,0,1,5,1,82,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
257,0,600,600.0,600,13,1,0,0,0,0,0,5,1,81,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
258,1,500,500.0,500,9,0,0,0,0,1,2,1,0,166,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
259,2,500,500.0,500,9,1,0,0,0,1,1,1,0,149,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
260,1,500,500.0,500,9,1,0,0,1,1,6,2,0,313,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
261,1,450,450.0,450,15,0,0,1,0,1,4,3,0,190,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
262,1,450,450.0,450,15,0,0,1,0,1,5,4,0,232,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
263,1,450,450.0,450,15,0,0,1,0,1,5,2,0,197,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
264,1,450,450.0,450,15,0,0,1,1,1,5,5,0,235,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
265,5,1000,1000.0,1000,15,1,0,0,1,1,5,4,0,182,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
266,4,1000,1000.0,1000,21,0,0,1,0,0,3,3,0,162,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
267,2,600,600.0,600,15,1,0,0,0,0,3,4,1,176,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
268,4,525,525.0,525,13,0,0,0,0,1,2,3,1,126,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
269,2,600,600.0,600,13,1,0,0,0,0,2,3,1,108,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
270,2,450,450.0,450,13,1,0,0,0,0,0,4,1,108,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
271,3,450,450.0,450,13,0,0,0,0,0,1,3,1,81,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
272,3,600,600.0,600,13,0,0,0,0,0,2,3,1,133,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
273,3,300,300.0,300,13,1,0,0,0,0,2,7,1,95,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
274,1,0,325.0,325,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
275,1,0,250.0,250,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
276,0,0,150.0,150,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
277,1,0,300.0,300,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
278,2,300,300.0,300,13,1,0,0,0,0,1,5,1,98,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
279,1,300,300.0,300,13,1,0,0,1,0,2,4,1,64,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
280,1,300,300.0,300,13,0,0,0,1,0,2,2,0,64,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
281,1,300,300.0,300,13,0,0,0,0,0,2,2,0,74,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
282,1,900,900.0,900,15,0,0,1,0,0,4,4,0,197,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
283,2,600,600.0,600,15,0,0,1,1,1,3,3,0,128,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
284,2,750,750.0,750,12,0,0,0,0,1,6,2,0,136,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
285,1,1200,1200.0,1200,15,1,1,0,0,1,3,4,1,253,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
286,6,600,600.0,600,16,1,0,0,0,1,4,2,0,99,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
287,0,700,700.0,700,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
288,1,600,600.0,600,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
289,1,800,800.0,800,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
290,2,0,700.0,700,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
291,1,900,900.0,900,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
292,1,0,700.0,700,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
293,1,1200,1200.0,1200,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
294,1,0,1000.0,1000,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
295,3,1200,1200.0,1200,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
296,3,1200,1200.0,1200,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
297,0,0,800.0,800,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
298,2,800,800.0,800,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
299,0,0,600.0,600,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
300,1,0,850.0,850,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
301,1,0,800.0,800,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
302,0,0,700.0,700,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
303,3,0,1000.0,1000,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
304,4,0,800.0,800,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
305,1,0,650.0,650,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
306,2,0,700.0,700,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
307,1,0,1000.0,1000,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
308,0,150,150.0,150,9,0,0,1,0,1,2,2,0,106,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
309,0,125,125.0,125,9,0,1,0,0,1,3,4,1,73,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
310,0,150,150.0,150,9,0,0,1,0,1,3,3,0,93,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
311,1,500,500.0,500,9,0,0,0,0,1,3,3,0,111,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
312,0,150,150.0,150,9,0,0,0,1,1,4,3,0,112,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
313,1,625,625.0,625,11,1,0,1,0,1,4,5,1,218,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
314,3,500,500.0,500,11,1,1,1,1,1,6,7,1,251,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
315,1,1075,1075.0,1075,15,1,1,1,1,1,6,5,0,233,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
316,7,625,625.0,625,11,1,0,1,0,1,2,6,1,268,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
317,2,875,875.0,875,13,1,0,0,1,1,6,3,0,292,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
318,1,625,625.0,625,11,1,1,1,1,1,6,6,0,264,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
319,1,275,275.0,275,9,1,0,1,1,1,5,5,0,252,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
320,2,625,625.0,625,11,1,0,1,1,1,4,6,1,239,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
321,3,1000,1000.0,1000,13,0,0,1,0,1,3,2,0,144,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
322,0,75,75.0,75,15,1,0,1,1,0,4,7,1,291,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
323,9,1200,1200.0,1200,14,0,0,0,1,1,5,2,0,131,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
324,1,800,800.0,800,14,1,0,0,0,1,4,2,0,102,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
325,0,75,75.0,75,14,1,0,0,1,0,4,6,1,158,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
326,0,150,150.0,150,9,0,1,0,0,1,3,3,0,121,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
327,0,400,400.0,400,9,0,0,0,0,1,2,4,1,110,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
328,1,150,150.0,150,9,0,1,0,1,1,3,3,0,91,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
329,0,150,150.0,150,9,0,1,0,1,1,5,3,0,79,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
330,0,150,150.0,150,9,0,0,0,0,1,2,1,0,79,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
331,0,150,150.0,150,9,0,1,0,0,1,3,5,1,109,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
332,0,150,150.0,150,9,0,1,1,0,1,4,5,1,91,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
333,0,150,150.0,150,9,0,0,0,1,1,4,4,0,99,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
